frame,id,x,y,w,h
1602,190,715,220,228,228
1602,193,1002,621,54,54
1602,194,604,504,184,184
1603,190,700,228,238,238
1603,193,1002,621,54,54
1603,194,604,504,184,184
1604,190,686,240,231,231
1604,194,604,504,184,184
1605,190,669,244,243,243
1605,194,604,504,184,184
1606,190,654,254,241,241
1607,190,634,260,238,238
1608,190,622,269,231,231
1609,190,613,267,228,228
1610,190,588,253,250,250
1611,190,582,261,230,230
1612,190,561,248,248,248
1613,190,546,237,257,257
1614,190,532,224,259,259
1615,190,521,218,248,248
1616,190,502,192,276,276
1617,190,499,191,257,257
1618,190,494,188,251,251
1619,190,481,177,255,255
1620,190,466,168,268,268
1621,190,455,168,264,264
1622,190,439,168,267,267
1623,190,434,173,257,257
1624,190,424,183,249,249
1625,190,405,184,262,262
1626,190,400,195,259,259
1627,190,394,208,257,257
1627,195,721,218,158,158
1628,190,390,221,249,249
1628,195,721,218,158,158
1629,190,374,221,266,266
1629,195,721,218,158,158
1630,190,366,233,259,259
1630,195,721,218,158,158
1630,196,687,288,168,168
1631,190,356,229,266,266
1631,195,721,218,158,158
1631,196,671,277,194,194
1632,190,342,232,258,258
1632,195,721,218,158,158
1632,196,660,270,209,209
1633,190,324,218,269,269
1633,195,721,218,158,158
1633,196,659,270,215,215
1634,190,315,215,257,257
1634,195,721,218,158,158
1634,196,659,270,215,215
1635,190,298,202,266,266
1635,195,721,218,158,158
1635,196,659,270,215,215
1636,190,283,192,265,265
1636,195,721,218,158,158
1636,196,659,270,215,215
1636,197,324,129,114,114
1637,190,263,176,275,275
1637,195,721,218,158,158
1637,196,659,270,215,215
1637,197,324,129,114,114
1638,190,248,164,272,272
1638,196,659,270,215,215
1638,197,292,109,106,106
1639,190,231,151,272,272
1639,196,659,270,215,215
1639,197,292,109,106,106
1640,190,211,136,270,270
1640,196,659,270,215,215
1640,197,292,109,106,106
1641,190,190,126,272,272
1641,196,659,270,215,215
1641,197,292,109,106,106
1642,190,168,120,273,273
1642,196,659,270,215,215
1642,197,292,109,106,106
1643,190,151,113,268,268
1643,196,659,270,215,215
1643,197,292,109,106,106
1644,190,118,105,286,286
1644,197,292,109,106,106
1645,190,97,103,288,288
1645,197,292,109,106,106
1646,190,85,113,270,270
1646,197,292,109,106,106
1647,190,56,112,277,277
1647,197,292,109,106,106
1648,190,35,120,276,276
1648,197,292,109,106,106
1648,198,396,639,77,77
1649,190,12,130,277,277
1649,198,396,639,77,77
1650,190,2,153,247,247
1650,198,396,639,77,77
1651,190,2,153,247,247
1651,198,396,639,77,77
1652,190,2,153,247,247
1652,198,396,639,77,77
1653,190,2,153,247,247
1653,198,396,639,77,77
1654,190,2,153,247,247
1654,198,396,639,77,77
1655,190,2,153,247,247
1655,198,396,639,77,77
1656,190,2,153,247,247
1656,198,396,639,77,77
1657,190,2,153,247,247
1657,198,396,639,77,77
1658,190,2,153,247,247
1658,198,396,639,77,77
1659,190,2,153,247,247
1660,190,2,153,247,247
1691,199,782,219,54,54
1692,199,782,219,54,54
1693,199,782,219,54,54
1694,199,782,219,54,54
1695,199,782,219,54,54
1696,199,779,215,60,60
1697,199,776,205,73,73
1698,199,776,208,71,71
1699,199,776,208,71,71
1700,199,776,206,73,73
1701,199,777,208,70,70
1702,199,777,208,70,70
1703,199,777,208,70,70
1704,199,777,208,70,70
1705,199,777,208,70,70
1706,199,777,208,70,70
1707,199,777,208,70,70
1708,199,777,208,70,70
1709,199,777,208,70,70
1710,199,777,208,70,70
1711,199,777,208,70,70
